code_name,full_name
754256.7,Actinobacillus pleuropneumoniae serovar 6 str. Femo
754256.6,Actinobacillus pleuropneumoniae serovar 6 str. Femo
588581.3,Clostridium papyrosolvens DSM 2782
663951.4,Staphylococcus aureus subsp. aureus TW20
167555.5,Prochlorococcus marinus str. NATL1A
167555.6,Prochlorococcus marinus str. NATL1A
244592.3,Labrenzia alexandrii DFL-11
281090.3,Leifsonia xyli subsp. xyli str. CTCB07
637909.5,Streptococcus gallolyticus UCN34
637385.3,Yersinia pestis D182038
224326.1,Borrelia burgdorferi B31
526347.4,Ureaplasma urealyticum serovar 11 str. ATCC 33695
526347.3,Ureaplasma urealyticum serovar 11 str. ATCC 33695
350058.5,Mycobacterium vanbaaleni vanbaalenii PYR-1
306263.1,Campylobacter lari RM2100
350058.8,Mycobacterium vanbaalenii PYR-1
306263.5,Campylobacter lari RM2100
520452.3,Brucella abortus bv. 4 str. 292
746361.3,Lactococcus lactis subsp. cremoris NZ9000
937774.3,Taylorella equigenitalis MCE9
314607.3,beta proteobacterium KB13
879301.3,Lactobacillus iners LEAF 2053A-b
706437.3,Streptococcus anginosus F0211
634504.3,Bartonella grahamii as4aup
326297.10,Shewanella amazonensis SB2B
404218.5,Yersinia pestis biovar Antiqua str. UG05-0454
685035.3,Citromicrobium bathyomarinum JL354
562982.3,Gemella moribillum M424
579112.3,Vibrio cholerae M66-2
509169.3,Xanthomonas campestris pv. campestris str. B100
641140.3,Brucella abortus str. 2308 A
321956.7,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365
321956.5,Lactobacillus delbrueckii subsp. bulgaricus ATCC BAA-365
557760.5,Rhodobacter sphaeroides KD131
363253.4,Lawsonia intracellularis PHE/MN1-00
267747.1,Propionibacterium acnes KPA171202
398580.10,Dinoroseobacter shibae DFL 12
426430.6,Staphylococcus aureus subsp. aureus str. Newman
384035.3,Wolbachia endosymbiont of Drosophila willistoni TSC#14030-0811.24
492476.4,Clostridium thermocellum DSM 4150
426430.8,Staphylococcus aureus subsp. aureus str. Newman
656519.3,Halanaerobium sp. 'sapolanicus'
565661.4,"Enterococcus faecium 1,231,408"
573237.3,Chlamydia trachomatis D(s)2923
572545.3,Clostridium thermocellum DSM 2360
269796.9,Rhodospirillum rubrum ATCC 11170
306537.3,Corynebacterium jeikeium K411
520466.3,Brucella melitensis bv. 3 str. Ether
479433.4,Catenulispora acidiphila DSM 44928
479433.5,Catenulispora acidiphila DSM 44928
398720.4,Leeuwenhoekiella blandensis MED217
527023.3,Bacillus thuringiensis serovar kurstaki str. T03a001
393124.10,Listeria monocytogenes FSL N3-165
406556.4,Streptococcus pneumoniae SP3-BS71
406556.6,Streptococcus pneumoniae SP3-BS71
321314.4,Salmonella enterica subsp. enterica serovar Choleraesuis str. SC-B67
316273.3,Xanthomonas campestris pv. vesicatoria str. 85-10
440534.5,"Salmonella enterica subsp. enterica serovar 4,[5],12:i:- str. CVM23701"
585057.6,Escherichia coli IAI39
585057.4,Escherichia coli IAI39
796620.3,Vibrio caribbenthicus ATCC BAA-2122
52598.3,Sulfitobacter sp. EE-36
52598.8,Sulfitobacter sp. EE-36
203907.1,Blochmannia floridanus
525278.3,Enterococcus faecalis TX1322
203907.6,Blochmannia floridanus
107806.1,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
585156.3,Staphylococcus aureus subsp. aureus M1015
437701.3,Brucella sp. F5/99
655816.3,Bacillus subtilis subsp. spizizenii str. W23
559736.3,Xanthomonas campestris pv. vasculorum NCPPB702
348776.4,Mycobacterium tuberculosis C
435590.9,Bacteroides vulgatus ATCC 8482
435590.6,Bacteroides vulgatus ATCC 8482
469382.4,Halogeometricum borinquense DSM 11551
435837.3,Staphylococcus hominis subsp. hominis C80
526974.3,Bacillus cereus BDRD-ST24
405441.5,Xylella fastidiosa M23
325240.15,Shewanella baltica OS155
910312.3,Porphyromonas asaccharolytica PR426713P-I
164756.6,Mycobacterium sp. MCS
465515.4,Micrococcus luteus NCTC 2665
451515.3,Staphylococcus aureus subsp. aureus USA300_FPR3757
479832.7,Clostridium difficile QCD-76w55
209261.6,Salmonella enterica subsp. enterica serovar Typhi str. Ty2
476213.4,Salmonella enterica subsp. enterica serovar Paratyphi C strain
209261.1,Salmonella enterica subsp. enterica serovar Typhi Ty2
404974.3,Vibrio cholerae AM-19226
404974.7,Vibrio cholerae AM-19226
261594.1,Bacillus anthracis str. 'Ames Ancestor'
360105.8,Campylobacter curvus 525.92
360105.6,Campylobacter curvus 525.92
439842.7,Salmonella enterica subsp. enterica serovar Kentucky str. CVM29188
754255.3,Actinobacillus pleuropneumoniae serovar 4 str. M62
565575.4,Ureaplasma urealyticum serovar 10 str. ATCC 33699
155919.4,Xylella fastidiosa Dixon
428126.7,Clostridium spiroforme DSM 1552
198214.1,Shigella flexneri 2a str. 301
696125.3,Bartonella clarridgeiae 73
192952.1,Methanosarcina mazei Go1
267409.1,Listeria monocytogenes str. 1/2a F6854
314260.8,Parvularcula bermudensis HTCC2503
228399.1,Actinobacillus pleuropneumoniae serovar 1 str. 4074
585524.3,Lactobacillus amylolyticus DSM 11664
228399.4,Actinobacillus pleuropneumoniae serovar 1 str. 4074
575564.3,Acinetobacter sp. RUH2624
556260.3,Bacteroides sp. D4
373665.6,Yersinia pestis biovar Orientalis str. IP275
138119.41,Desulfitobacterium hafniense Y51
178306.1,Pyrobaculum aerophilum str. IM2
391587.3,Kordia algicida OT-1
360117.3,Coxiella burnetii RSA 334
243230.17,Deinococcus radiodurans R1
406984.3,Chlamydophila pneumoniae LPCoLN
573062.4,Thermoanaerobacter sp. X513
190650.5,Caulobacter crescentus CB15
585203.3,Streptococcus mitis SK564
395961.9,Cyanothece sp. PCC 7425
713603.3,Buchnera aphidicola str. LL01 (Acyrthosiphon pisum)
749219.3,Moraxella catarrhalis RH4
588857.3,Thermoanaerobacter sp. X561
205921.4,Streptococcus agalactiae A909
205921.3,Streptococcus agalactiae A909
526225.5,Geodermatophilus obscurus DSM 43160
526225.7,Geodermatophilus obscurus DSM 43160
663886.3,Mycobacterium tuberculosis KZN R506
675516.3,Mycobacterium tuberculosis SUMu005
565646.5,Enterococcus faecalis HIP11704
596320.3,Neisseria flavescens SK114
509193.3,Thermoanaerobacter brockii subsp. finnii Ako-1
295319.15,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC
431944.4,Magnetospirillum gryphiswaldense MSR-1
243273.25,Mycoplasma genitalium G37
243273.26,Mycoplasma genitalium G37 [WGS]
243273.27,Mycoplasma genitalium G37 [WGS]
673519.3,Vibrio harveyi 1DA3
564416.3,Chlamydia trachomatis 6276
446465.5,Brachybacterium faecium DSM 4810
446465.4,Brachybacterium faecium DSM 4810
517433.4,Pantoea sp. aB
527004.3,Yersinia rohdei ATCC 43380
467200.3,Streptomyces griseoflavus Tu4000
391165.8,Granulibacter bethesdensis CGDNIH1
749544.3,Escherichia coli MS 175-1
351605.6,Geobacter uraniireducens Rf4
351605.4,Geobacter uraniireducens Rf4
467705.9,Streptococcus gordonii str. Challis substr. CH1
467705.8,Streptococcus gordonii str. Challis substr. CH1
502801.6,Yersinia pseudotuberculosis PB1/+
122587.5,Neisseria meningitidis Z2491
122587.1,Neisseria meningitidis Z2491
634457.3,Acetobacter pasteurianus IFO 3283-32
666684.3,Afipia sp. 1NLS2
526981.3,Bacillus cereus Rock1-3
536227.3,Clostridium carboxidivorans P7
528354.5,Neisseria gonorrhoeae MS11
536227.4,Clostridium carboxidivorans P7
656443.3,Escherichia coli TA271
264731.4,Prevotella ruminicola 23
684950.4,Helicobacter pylori 52
512769.4,Streptococcus pneumoniae BS458
661513.3,Vibrio cholera CIRS 101
362242.7,Mycobacterium ulcerans Agy99
281689.4,Desulfuromonas acetoxidans DSM 684
411463.4,Eubacterium ventriosum ATCC 27560
501479.3,Citreicella sp. SE45
399739.6,Pseudomonas mendocina ymp
399739.8,Pseudomonas mendocina ymp
592313.3,Vibrio cholerae 12129(1)
445971.6,Anaerofustis stercorihominis DSM 17244
454165.5,Salmonella enterica subsp. enterica serovar Schwarzengrund str. SL480
637887.3,Clostridium thermocellum DSM 1313
525255.3,Anaerococcus tetradius ATCC 35098
520489.3,Brucella suis bv. 5 str. 513
393127.4,Listeria monocytogenes Finland 1988
451757.5,Clostridium perfringens NCTC 8239
243232.1,Methanocaldococcus jannaschii DSM 2661
314264.3,Roseovarius sp. 217
314264.4,Roseovarius sp. 217
420247.6,Methanobrevibacter smithii ATCC 35061
357347.4,Burkholderia pseudomallei 1106b
190304.8,Fusobacterium nucleatum subsp. nucleatum ATCC 25586
190304.1,Fusobacterium nucleatum subsp. nucleatum ATCC 25586
520462.3,Brucella pinnipedialis M292/94/1
890402.3,Bifidobacterium longum subsp. longum BBMN68
661410.3,Methylobacterium extorquens DM4
557600.3,Acinetobacter baumannii AB307-0294
320389.6,Burkholderia mallei NCTC 10247
320389.3,Burkholderia mallei NCTC 10247
557600.4,Acinetobacter baumannii AB307-0294
340047.17,Mycoplasma capricolum subsp. capricolum ATCC 27343
340047.10,Mycoplasma capricolum subsp. capricolum ATCC 27343
645462.3,Clostridium difficile CD196
381754.5,Pseudomonas aeruginosa PA7
381754.6,Pseudomonas aeruginosa PA7
283942.3,Idiomarina loihiensis L2TR
675806.3,Vibrio mimicus MB-451
471881.3,Proteus penneri ATCC 35198
349967.3,Yersinia mollaretii ATCC 43969
349967.4,Yersinia mollaretii ATCC 43969
575590.3,Bacteroidetes oral taxon 274 str. F0058
548485.3,Lactobacillus reuteri MM4-1A
227882.1,Streptomyces avermitilis MA-4680
227882.9,Streptomyces avermitilis MA-4680
675810.3,Vibrio sp. RC341
216594.6,Mycobacterium marinum M
216594.1,Mycobacterium marinum M
573065.5,Asticcacaulis excentricus CB 48
573065.6,Asticcacaulis excentricus CB 48
442346.3,Francisella novicida GA99-3548
768670.3,Calditerrivibrio nitroreducens DSM 19672
312153.3,Polynucleobacter sp. QLW-P1DMWA-1
391595.3,Roseobacter litoralis Och 149
316058.9,Rhodopseudomonas palustris HaA2
544406.3,Helicobacter pylori B128
287752.3,Aurantimonas manganoxydans SI85-9A1
314270.3,Rhodobacterales bacterium HTCC2083
502025.10,Haliangium ochraceum DSM 14365
553177.6,Capnocytophaga sputigena ATCC 33612
582899.5,Hyphomicrobium denitrificans ATCC 51888
218491.5,Pectobacterium atrosepticum SCRI1043
218491.3,Erwinia carotovora subsp. atroseptica SCRI1043
406561.5,Streptococcus pneumoniae SP18-BS74
447217.5,Anaeromyxobacter sp. K
446462.5,Actinosynnema mirum DSM 43827
446462.6,Actinosynnema mirum DSM 43827
525368.3,Mycobacterium parascrofulaceum ATCC BAA-614
647227.3,Chlamydia muridarum Weiss
637381.3,Listeria monocytogenes 08-5923
565663.4,Enterococcus faecium Com15
765963.4,Helicobacter pylori PeCan4
163164.16,Wolbachia endosymbiont of Drosophila melanogaster
95663.4,Ureaplasma urealyticum serovar 9
903510.3,Vibrio furnissii NCTC 11218
273057.1,Sulfolobus solfataricus P2
216432.5,Croceibacter atlanticus HTCC2559
293826.4,Alkaliphilus metalliredigens QYMF
320483.3,Anaplasma marginale str. Florida
293826.6,Alkaliphilus metalliredigens QYMF
216432.7,Croceibacter atlanticus HTCC2559
935897.3,Haemophilus influenzae F3047
169963.11,Listeria monocytogenes EGD-e
397945.6,Acidovorax citrulli AAC00-1
397945.5,Acidovorax avenae subsp. citrulli AAC00-1
593587.4,Vibrio cholerae BX 330286
103690.10,Nostoc sp. PCC 7120
375451.14,Roseobacter denitrificans OCh 114
794851.3,Helicobacter pylori Sat464
264732.9,Moorella thermoacetica ATCC 39073
167539.1,Prochlorococcus marinus subsp. marinus str. CCMP1375
167539.5,Prochlorococcus marinus subsp. marinus str. CCMP1375
499174.4,Clostridium difficile QCD-23m63
685039.3,Staphylococcus aureus subsp. aureus ED133
413404.11,Ruthia magnifica str. Cm (Calyptogena magnifica)
78245.7,Xanthobacter autotrophicus Py2
206672.1,Bifidobacterium longum NCC2705
509169.4,Xanthomonas campestris pv. campestris str. B100
331111.3,Escherichia coli E24377A
395491.3,Rhizobium leguminosarum bv. trifolii WSM1325
547048.4,Yersinia pestis biovar Medievalis str. Harbin 35
434131.3,Neorickettsia risticii str. Illinois
553574.3,Staphylococcus aureus A8117
374933.4,Haemophilus influenzae PittII
223283.9,Pseudomonas syringae pv. tomato str. DC3000
525281.3,Escherichia coli 83972
449216.3,Rickettsia prowazekii Rp22
528351.3,Neisseria gonorrhoeae F62
243273.1,Mycoplasma genitalium G-37
879310.3,Selenomonas sp. oral taxon 137 str. F0430
903814.3,Eubacterium limosum KIST612
536056.3,Escherichia coli DH1
452948.4,Staphylococcus aureus 930918-3
645465.3,Streptomyces sp. e14
528345.7,Neisseria gonorrhoeae 1291
665937.3,Anaerostipes sp. 3_2_56FAA
388399.4,Sagittula stellata E-37
565641.4,Enterococcus faecalis X98
516950.5,Streptococcus pneumoniae CGSP14
198215.6,Shigella flexneri 2a str. 2457T
198215.1,Shigella flexneri 2a str. 2457T
516950.3,Streptococcus pneumoniae CGSP14
575597.3,Lactobacillus crispatus MV-3A-US
428406.5,Ralstonia pickettii 12D
557724.3,Burkholderia pseudomallei 576
544875.4,Enterococcus faecium E1636
453591.8,Ignicoccus hospitalis KIN4/I
359786.3,Staphylococcus aureus subsp. aureus JH9
405536.3,Bacillus anthracis Tsiankovskii-I
439497.5,Ruegeria sp. R11
470735.3,Brucella sp. BO1
470735.4,Brucella sp. BO1
563178.3,Buchnera aphidicola str. 5A (Acyrthosiphon pisum)
326297.7,Shewanella amazonensis SB2B
107806.10,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
218496.1,Tropheryma whipplei TW08/27
195099.3,Campylobacter jejuni RM1221
228400.4,Haemophilus somnus 2336
204536.4,Sulfurihydrogenibium azorense Az-Fu1
388272.4,Pseudomonas aeruginosa PACS2
439846.4,Salmonella enterica subsp. enterica serovar Saintpaul str. SARA23
391295.7,Streptococcus suis 05ZYH33
565644.5,Enterococcus faecalis CH188
410291.13,Vibrio harveyi HY01
391295.8,Streptococcus suis 05ZYH33
280477.4,Bacillus anthracis str. Australia 94
290633.11,Gluconobacter oxydans 621H
280477.3,Bacillus anthracis str. Australia 94
515618.4,Riesia pediculicola USDA
500635.8,Mitsuokella multacida DSM 20544
656408.3,Escherichia coli H591
331272.3,Burkholderia cenocepacia HI2424
331272.8,Burkholderia cenocepacia HI2424
314291.3,Vibrio splendidus 12B01
484022.4,Francisella philomiragia subsp. philomiragia ATCC 25017
314291.6,Vibrio splendidus 12B01
382245.13,Aeromonas salmonicida subsp. salmonicida A449
484022.8,Francisella philomiragia subsp. philomiragia ATCC 25017
323848.3,Nitrosospira multiformis ATCC 25196
295405.3,Bacteroides fragilis YCH46
521003.7,Collinsella intestinalis DSM 13280
344610.7,Escherichia coli 53638
344610.3,Escherichia coli 53638
630527.3,Lactobacillus gasseri 202-4
216591.5,Burkholderia cenocepacia J2315
216591.1,Burkholderia cenocepacia J2315
453366.3,Streptococcus pneumoniae MLV-016
272624.6,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
272624.3,Legionella pneumophila subsp. pneumophila str. Philadelphia 1
758678.3,Clostridium botulinum F str. 230613
627611.3,Vibrio parahaemolyticus K5030
465543.3,Streptomyces sp. SPB74
314565.3,Xanthomonas campestris pv. campestris str. 8004
314565.5,Xanthomonas campestris pv. campestris str. 8004
649349.3,Leadbetterella byssophila DSM 17132
314287.3,gamma proteobacterium HTCC2207
570508.6,Helicobacter pylori P12
570508.5,Helicobacter pylori P12
457391.3,Bacteroides sp. 3_1_33FAA
195099.5,Campylobacter jejuni RM1221
296591.1,Polaromonas sp. JS666
220668.1,Lactobacillus plantarum WCFS1
379731.4,Pseudomonas stutzeri A1501
486623.3,Bacillus anthracis str. A0389
706434.3,Megasphaera micronuciformis F0359
368407.6,Methanoculleus marisnigri JR1
471854.4,Dyadobacter fermentans DSM 18053
666475.3,Pseudomonas syringae pv. aesculi str. 2250
334413.6,Finegoldia magna ATCC 29328
656380.3,Escherichia coli FVEC1412
246196.19,Mycobacterium smegmatis str. MC2 155
43989.4,Cyanothece sp. ATCC 51142
176279.3,Staphylococcus epidermidis RP62A
43989.3,Cyanothece sp. ATCC 51142
176279.9,Staphylococcus epidermidis RP62A
411154.11,Gramella forsetii KT0803
196164.6,Corynebacterium efficiens YS-314
196164.1,Corynebacterium efficiens YS-314
359786.13,Staphylococcus aureus subsp. aureus JH9
568703.9,Lactobacillus rhamnosus GG
345072.13,Vibrio cholerae MO10
313624.3,Nodularia spumigena CCY9414
595536.4,Methylosinus trichosporium OB3b
527028.3,Bacillus thuringiensis serovar pulsiensis BGSC 4CC1
520465.3,Brucella melitensis bv. 2 str. 63/9
393131.3,Listeria monocytogenes J2818
393131.7,Listeria monocytogenes J2818
383407.3,Xanthomonas oryzae pv. oryzicola BLS256
526979.3,Bacillus cereus 95/8201
526985.3,Bacillus cereus Rock3-42
240016.6,Verrucomicrobium spinosum DSM 4136
498740.12,Borrelia burgdorferi 64b
340184.3,Escherichia coli B7A
326427.4,Chloroflexus aggregans DSM 9485
340184.6,Escherichia coli B7A
326427.3,Chloroflexus aggregans DSM 9485
423212.4,Legionella pneumophila 2300/99 Alcoy
295319.3,Salmonella enterica subsp. enterica serovar Paratypi A str. ATCC 9150
469606.3,Fusobacterium sp. 4_1_13
456827.3,Cloacamonas acidaminovorans
527012.3,Yersinia kristensenii ATCC 33638
266264.9,Ralstonia metallidurans CH34
266264.4,Cupriavidus metallidurans CH34
479436.4,Veillonella parvula DSM 2008
479436.6,Veillonella parvula DSM 2008
297245.6,Legionella pneumophila str. Lens
655815.4,Zunongwangia profunda SM-A87
445932.6,Elusimicrobium minutum Pei191
445932.3,Elusimicrobium minutum Pei191
401473.3,Bifidobacterium dentium Bd1
679191.3,Prevotella amnii CRIS 21A-A
391296.8,Streptococcus suis 98HAH33
360102.4,Yersinia pestis Antiqua
391296.7,Streptococcus suis 98HAH33
445975.6,Collinsella stercoris DSM 13279
557433.4,Lactobacillus reuteri JCM 1112
557433.3,Lactobacillus reuteri JCM 1112
380749.5,Hydrogenobaculum sp. Y04AAS1
380749.4,Hydrogenobaculum sp. Y04AAS1
640511.6,Burkholderia sp. CCGE1002
386043.9,Listeria welshimeri serovar 6b str. SLCC5334
386043.6,Listeria welshimeri serovar 6b str. SLCC5334
455434.4,Treponema pallidum subsp. pallidum SS14
553568.3,Staphylococcus aureus A6224
224911.1,Bradyrhizobium japonicum USDA 110
224911.5,Bradyrhizobium japonicum USDA 110
227941.1,Chlamydophila caviae GPIC
227941.6,Chlamydophila caviae GPIC
604162.3,Neisseria meningitidis 8013
224324.1,Aquifex aeolicus VF5
562973.4,Actinomyces viscosus C505
749521.3,Enterococcus faecium TX0133A
573061.4,Clostridium cellulovorans 743B
573061.5,Clostridium cellulovorans 743B
573061.3,Clostridium cellulovorans 743B
340100.3,Bordetella petrii DSM 12804
511145.12,Escherichia coli str. K-12 substr. MG1655
138119.3,Desulfitobacterium sp. Y51
413502.6,Cronobacter turicensis
525318.3,Lactobacillus buchneri ATCC 11577
457570.7,Natranaerobius thermophilus JW/NM-WN-LF
255470.3,Dehalococcoides sp. CBDB1
675814.3,Vibrio coralliilyticus ATCC BAA-450
391008.4,Stenotrophomonas maltophilia R551-3
391008.3,Stenotrophomonas maltophilia R551-3
537012.5,Bacteroides cellulosilyticus DSM 14838
667127.3,Klebsiella pneumoniae subsp. rhinoscleromatis ATCC 13884
266835.1,Mesorhizobium loti MAFF303099
196627.4,Corynebacterium glutamicum ATCC 13032
644968.4,Desulfovibrio sp. FW1012B
585144.3,Staphylococcus aureus subsp. aureus 58-424
555778.5,Halothiobacillus neapolitanus c2
634176.4,Aggregatibacter aphrophilus NJ8700
233412.5,Haemophilus ducreyi 35000HP
486624.3,Bacillus anthracis str. A0488
233412.1,Haemophilus ducreyi 35000HP
665029.3,Erwinia amylovora CFBP1430
323848.4,Nitrosospira multiformis ATCC 25196
395095.3,Mycobacterium tuberculosis str. Haarlem
479831.4,Clostridium difficile QCD-63q42
509190.6,Caulobacter segnis ATCC 21756
431947.6,Porphyromonas gingivalis ATCC 33277
315456.3,Rickettsia felis URRWXCal2
588858.6,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S
315456.7,Rickettsia felis URRWXCal2
453363.4,Streptococcus pneumoniae SP195
453363.3,Streptococcus pneumoniae SP195
196627.13,Corynebacterium glutamicum ATCC 13032
196627.14,Corynebacterium glutamicum ATCC 13032
400668.6,Marinomonas sp. MWYL1
446466.5,Cellulomonas flavigena DSM 20109
394503.6,Clostridium cellulolyticum H10
394503.7,Clostridium cellulolyticum H10
400668.8,Marinomonas sp. MWYL1
469599.3,Fusobacterium sp. 2_1_31
682148.3,Gardnerella vaginalis 5-1
511691.3,Streptococcus mutans NN2025
675513.3,Mycobacterium tuberculosis SUMu002
469585.3,Bacteroides sp. 1_1_14
682795.3,Acidobacterium sp. MP5ACTX8
888827.3,Arcobacter butzleri JV22
526986.3,Bacillus cereus Rock3-44
85962.1,Helicobacter pylori 26695
582744.3,Methylovorus sp. SIP3-4
85962.8,Helicobacter pylori 26695
528357.5,Neisseria gonorrhoeae PID24-1
146919.6,Salinibacter ruber
488538.3,alpha proteobacterium IMCC1322
290338.6,Citrobacter koseri ATCC BAA-895
595501.4,Streptococcus pneumoniae BS455
234267.9,Solibacter usitatus Ellin6076
565637.4,Enterococcus faecalis T2
556263.3,Fusobacterium sp. D12
498737.3,Borrelia burgdorferi WI91-23
366394.8,Sinorhizobium medicae WSM419
395495.3,Leptothrix cholodni SP-6
395495.5,Leptothrix cholodnii SP-6
207559.3,Desulfovibrio desulfuricans G20
207559.7,Desulfovibrio desulfuricans subsp. desulfuricans str. G20
451754.5,Clostridium perfringens B str. ATCC 3626
64091.1,Halobacterium sp. NRC-1
190485.4,Xanthomonas campestris pv. campestris str. ATCC 33913
190485.1,Xanthomonas campestris pv. campestris ATCC 33913
286636.3,Streptococcus pyogenes MGAS10394
286636.1,Streptococcus pyogenes MGAS10394
291272.3,Blochmannia pennsylvanicus str. BPEN
291272.6,Blochmannia pennsylvanicus str. BPEN
693979.3,Bacteroides helcogenes P 36-108
575589.3,Acinetobacter radioresistens SH164
195103.10,Clostridium perfringens ATCC 13124
243277.1,Vibrio cholerae O1 biovar eltor str. N16961
262724.1,Thermus thermophilus HB27
768700.3,Mycoplasma suis str. Illinois
262724.6,Thermus thermophilus HB27
216593.1,Escherichia coli E2348/69
350702.3,Burkholderia cenocepacia PC184
222523.6,Bacillus cereus ATCC 10987
222523.1,Bacillus cereus ATCC 10987
314269.3,Aurantimonas sp. SI85-9A1
483215.6,Bacteroides finegoldii DSM 17565
465541.3,Streptomyces sp. Mg1
247633.3,marine gamma proteobacterium HTCC2143
593275.3,Buchnera aphidicola str. LSR1 (Acyrthosiphon pisum)
439855.10,Escherichia coli SMS-3-5
675813.3,Vibrio metschnikovii CIP 69.14
656444.3,Escherichia coli TA280
634503.3,Edwardsiella ictaluri 93-146
412967.3,Vibrio cholerae MAK 757
412967.9,Vibrio cholerae MAK 757
349746.9,Yersinia pestis Angola
225849.4,Shewanella piezotolerans WP3
525377.3,Staphylococcus lugdunensis M23590
575607.3,Lactobacillus jensenii SJ-7A-US
500639.8,Enterobacter cancerogenus ATCC 35316
260799.14,Bacillus anthracis str. Sterne
259564.8,Methanococcoides burtonii DSM 6242
485915.4,Desulfohalobium retbaense DSM 5692
485915.5,Desulfohalobium retbaense DSM 5692
525367.9,Listeria grayi DSM 20601
749538.3,Escherichia coli MS 116-1
391598.3,Flavobacteria bacterium BAL38
512564.3,Mycoplasma crocodyli MP145
673265.4,Pseudomonas syringae pv. tomato NCPPB 1108
673198.4,Pseudomonas syringae pv. tomato Max13
373384.10,Shigella flexneri 5 str. 8401
373384.11,Shigella flexneri 5 str. 8401
314267.6,Sulfitobacter sp. NAS-14.1
314267.3,Sulfitobacter sp. NAS-14.1
756272.4,Planctomyces brasiliensis DSM 5305
269801.1,Bacillus cereus G9241
374463.5,Baumannia cicadellinicola str. Hc (Homalodisca coagulata)
374463.4,Baumannia cicadellinicola str. Hc (Homalodisca coagulata)
595498.3,Burkholderia pseudomallei Pakistan 9
272620.9,Klebsiella pneumoniae subsp. pneumoniae MGH 78578
272620.3,Klebsiella pneumoniae MGH 78578
314608.4,Shewanella benthica KT99
160492.11,Xylella fastidiosa 9a5c
539329.3,Francisella philomiragia subsp. philomiragia ATCC 25015
406562.5,Streptococcus pneumoniae SP19-BS75
907287.3,Mycoplasma hyopneumoniae 168
565652.4,Enterococcus casseliflavus EC30
904293.3,Streptococcus downei F0415
272951.4,Rickettsia sibirica 246
444450.8,Escherichia coli O157:H7 str. EC4115
84588.4,Synechococcus sp. WH 8102
314283.3,Reinekea sp. MED297
314283.5,Reinekea blandensis MED297
273068.3,Thermoanaerobacter tengcongensis MB4
273068.5,Thermoanaerobacter tengcongensis MB4
528348.4,Neisseria gonorrhoeae DGI2
508765.6,Clostridium botulinum B str. Eklund 17B
395492.8,Rhizobium leguminosarum bv. trifolii WSM2304
251221.1,Gloeobacter violaceus PCC 7421
649639.5,Bacillus cellulosilyticus DSM 2522
561180.4,Bifidobacterium gallicum DSM 20093
649639.3,Bacillus cellulosilyticus DSM 2522
658659.3,Erysipelotrichaceae bacterium 3_1_53
633131.3,Thalassiobium sp. R2A62
520461.3,Brucella pinnipedialis B2/94
455632.3,Streptomyces griseus subsp. griseus NBRC 13350
455632.4,Streptomyces griseus subsp. griseus NBRC 13350
520453.4,Brucella abortus bv. 5 str. B3196
374930.8,Haemophilus influenzae PittEE
374930.9,Haemophilus influenzae PittEE
525282.5,Finegoldia magna ATCC 53516
553174.6,Prevotella melaninogenica ATCC 25845
553174.3,Prevotella melaninogenica ATCC 25845
393128.7,Listeria monocytogenes F6900
272831.7,Neisseria meningitidis FAM18
393128.3,Listeria monocytogenes F6900
411459.7,Ruminococcus obeum ATCC 29174
879300.3,Lactobacillus iners LactinV 11V1-d
243274.5,Thermotoga maritima MSB8
243274.1,Thermotoga maritima MSB8
866630.3,Haemophilus influenzae F3031
262727.6,Haemophilus influenzae R2846
262727.7,Haemophilus influenzae R2846
262727.1,Haemophilus influenzae R2846
872331.3,Mycoplasma hyorhinis HUB-1
224326.49,Borrelia burgdorferi B31
457428.4,Streptomyces lividans TK24
471876.6,Streptococcus pyogenes NZ131
520449.3,Brucella sp. 83/13
568813.3,Streptococcus suis SC84
527032.3,Bacillus thuringiensis serovar andalousiensis BGSC 4AW1
392499.4,Sphingomonas wittichii RW1
679189.3,Prevotella timonensis CRIS 5C-B1
314292.23,Photobacterium angustum S14
68909.1,Deinococcus geothermalis DSM11300
521006.8,Neisseria gonorrhoeae NCCP11945
352165.3,Pyramidobacter piscolens W5455
326298.7,Sulfurimonas denitrificans DSM 1251
326298.3,Thiomicrospira denitrificans ATCC 33889
908340.3,Clostridium sp. HGF2
351627.4,Caldicellulosiruptor saccharolyticus DSM 8903
351627.8,Caldicellulosiruptor saccharolyticus DSM 8903
267377.1,Methanococcus maripaludis S2
406557.5,Streptococcus pneumoniae SP6-BS73
406557.4,Streptococcus pneumoniae SP6-BS73
589865.4,Desulfurivibrio alkaliphilus AHT2
589865.3,Desulfurivibrio alkaliphilus AHT2
399599.3,Shewanella baltica OS195
585147.3,Staphylococcus aureus subsp. aureus A017934/97
399599.8,Shewanella baltica OS195
457412.4,Ruminococcus sp. 5_1_39BFAA
553592.3,Staphylococcus aureus A9763
585056.7,Escherichia coli UMN026
412022.9,Burkholderia mallei NCTC 10229
572479.3,Halanaerobium praevalens DSM 2228
314254.5,Oceanicaulis alexandrii HTCC2633
314254.3,Oceanicaulis alexandrii HTCC2633
